id,text
1.34e+18,#vaccine #Pfizervaccine #PfizerBioNTech WHAT'S IN THIS VACCINE? #Pfizer is NOT 100% transparent about it.
1.34e+18,It is coming. Vaccine will be here soon! So excited... #CovidVaccine #covid19 #Pfizervaccine #PfizerBioNTech #maskup https://t.co/NjH8ZSp1to
1.34e+18,I am beyond relieved to share that I
1.34e+18,"#TwitterPoll: DYK: the #UK, #Bahrain, #Canada &amp; the #USA are among the first nations to approve the #PfizerBioNTech"
1.34e+18,#coronavirus #SputnikV #AstraZeneca #PfizerBioNTech #Moderna #Covid_19 Russian vaccine is created to last 2-4 years
1.34e+18,Fascinating to see how the messenger RNA vaccine delivery approach has helped enable a dramatically shorter time to
1.34e+18,@realDonaldTrump Vaccine was discovered and developed in Europe by Turkish-German husband and wife #COVID19vaccine
1.34e+18,Tiffany Dover is alive! 👀😃
1.34e+18,It
1.34e+18,That
1.34e+18,@ManchesterHCC @Dr_PWright @GMSCNews @GM_HSC @GMEC_SCN @doctormkumar @ManCityCouncil @AndyBurnhamGM important day f
1.34e+18,It
1.34e+18,Covid Vaccinated!! @SCCM @HMethodistMD @Covid19Docs #vaccination #PfizerBioNTech #CoronaVaccine @pfizer
1.34e+18,"Singapore #PfizerBioNTech volunteer &amp; not for under 16, immune suppressant takers &amp; pregnant. portal Booklet for kn"
1.34e+18,"The Moderna vaccine does not need some of the extra special handling requirements of the one from Pfizer, includin… https://t.co/alUIXdHvAN"
1.34e+18,"This mandated anthrax vaccine killed 35k US soldiers* and maimed  many more, at about 2% serious adverse reactions"
1.34e+18,mRNA vaccines teach our cells how to make a protein that will trigger an immune response without using the live vi… https://t.co/YV3KLaIPv5
1.34e+18,This vaccine is special because it triggers an immune response without using the actual virus that causes covid-19.
1.34e+18,Healthcare workers receive the first dosis of Pfizer-BioNtech COVID-19 vaccine at Memorial Healthcare System in Mir
1.34e+18,Supplier Fosun Pharma will be making an initial payment of 
1.34e+18,"The Vaccine rolled out this week in several countries, bringing hope and scepticism with it. "
1.34e+18,Excited to have received the first part of my #PfizerBioNTech #CovidVaccine today.Impressive resource mobilization
1.34e+18,"More than 1,000 Jackson employees have successfully received their first dose of the #PfizerBioNTech #COVID19 vacci"
1.34e+18,Something interesting I learned during an interview with @b_kazaz today: 
1.34e+18,#USA 🇺🇸🦠💉 #Oklahoma 
1.34e+18,"Waiting for my age group to get injected in Canada, which I expect would not happen until next year. Let's be patie"
1.34e+18,Turkey
1.34e+18,Will you be getting vaccinated ? #CoronaVaccine #PfizerBioNTech #vaccination #mRNA #COVID19Vaccine #Pfizer
1.34e+18,The #PfizerBioNTech #CovidVaccine will NOT effect or interact with a person's DNA. DNA are located in the nucleus o
1.34e+18,"The #vaccine may come with some risks, but thank you @pfizer. #Pfizer #Pfizervaccine #PfizerBioNTech #PfizerCovidVaccine @PfizerCongress"
1.34e+18,#Berlin is pressuring #Brussels to license the #PfizerBioNTech vaccine before Christmas
1.34e+18,For real? This is so cool.🙏🏻😎
1.34e+18,Has anyone notice that most of the vaccinations all over NHS were picture taken? No video actual vaccination? Becau
1.34e+18,The #USA government is prepping millions of doses of the #PfizerBioNTech coronavirus #vaccine for shipment to sites
1.34e+18,How does the #Moderna #covidvaccine differ from the #PfizerBioNTech #vaccine? We answer this question and more in t
1.34e+18,@MJMoore77 @yvettedoc50 @J_bagpuss @EllzSummary @fentonaw @OldburySally @DocSandip @DrNeenaJha @DrPeterWeeks1
1.34e+18,More #HealthcareHeroes from Jackson North Medical Center getting their #COVID19 #PfizerBioNTech vaccine today. https://t.co/gmqDrbpYAA
1.34e+18,We're talking about HUMAN LIVES here!
1.34e+18,"Thrilled to receive my first dose of the Covid vaccine today. The vulnerable people I visit, support and work with"
1.34e+18,"We know wearing a mask when around others, staying at least 6 feet away, avoiding crowds, and washing your hands pr"
1.34e+18,Pharmacists are essential for easing patient concerns about the safety of COVID-19 vaccines such as the Pfizer/BioN
1.34e+18,IT HAPPENED!!!!!!!! I got my first dose of the #PfizerBioNTech vaccine today - THE BEST HOLIDAY PRESENT EVER!!! Als
1.34e+18,Turkey
1.34e+18,FIRST
1.34e+18,So pleased to get my #PfizerBioNTech #Covid_19 vaccine just now! 💉 
1.34e+18,Had the first dose of my COVID vaccine today. We still have to wear PPE and still socially distant but at least we
1.34e+18,"9/ Of course, people want to make sure that any #vaccine they take is #safe. The clinical trial data available so f"
1.34e+18,Staff applause as vaccines were rolled towards the fridge! @DHRhealth @krgv #PfizerBioNTech @pfizer https://t.co/Z4CevDkCNu
1.34e+18,Our MD Dr Susannah Thompson pulling out all the stops leading a magnificent team of NHS staff &amp; volunteers tonight
1.34e+18,@UTSWNews starting the COVID vaccination program today. Socially distanced staff patiently waiting. #CovidVaccine
1.34e+18,"So proud of the whole team today, @BHRUT_NHS we have officially started vaccinating. Everyone has worked extremely"
1.34e+18,First Vaccine Shots in the US
1.34e+18,"Hey @pfizer with respect to your #CovidVaccine, say someone gets vaccinated and builds antibodies, can they donate"
1.34e+18,Despite #Lebanon
1.34e+18,The #PfizerBioNTech #CovidVaccine does not contain a live virus.  The vaccine cannot and will not cause COVID19 disease. Not even possible.
1.34e+18,@SenateGOP This is what anesthesia did to me both surgeries 19days apart. So #PfizerBioNTech  won
1.34e+18,Really good thead on #PfizerBioNTech from @MayoClinic epidemiologist https://t.co/ZD2NPkkdvj
1.34e+18,WATCH LIVE: @JacksonHealth System news conference on receiving its first shipment of the #PfizerBioNTech COVID-19 v
1.34e+18,#USA 🇺🇸💉🦠 #Nevada
1.34e+18,#notwastingmyshot 4th person in #Charleston to get the #PfizerBioNTech #CovidVaccine @MUSChealth @ID_MUSC 
1.34e+18,Hav genuine ? @ManCityCouncil is #Wythenshawe only place in #Manchester #southmanchester deliverin #covidvaccine
1.34e+18,"In the year 2022, I will also proudly post a picture of when I eventually receive ""the covid vaccine"""
1.34e+18,This little vial carries so much.
1.34e+18,#USA 🇺🇸💉🦠 #WestVirginia
1.34e+18,What are the ingredients of Pfizer
1.34e+18,"Today I was lucky enough to get vaccinated against #COVID19. I did it not just for myself, but for my patients, my"
1.34e+18,So incredibly grateful to have received the #PfizerBioNTech #CovidVaccine here @OSUWexMed!  Thanks to everyone who
1.34e+18,Save the best for last? #PfizerBioNTech #vaccine #COVID19 #stayhome
1.34e+18,"Canada will be receiving up to 200,000 more doses of the #PfizerBioNTech vaccine next week &amp; potentially up to 168,"
1.34e+18,@CDCgov You can stick your poison vaccine up your ass! 💉 
1.34e+18,"Grossly unfair and absolutely inevitable - With First Dibs on Vaccines, Rich Countries Have "
1.34e+18,"@RepNewhouse #lieslieslies .  #PfizerBioNTech was not affiliated with the #Trumpublican silly Star Trek ""program""."
1.34e+18,"This is progress, at last - meeting of @EMANews on December 21st instead only December 29th."
1.34e+18,@BrookeArmyMed COV-ID) IDENTIFICATION CHIPS SIMILAR TO THE ONES THEY PUT IN DOGS.
1.34e+18,Heard #drdavidnabarro of #WHO just now on @IndiaToday I don
1.34e+18,The juice is loose! Received the 1st dose of the Pfizer-BioNtech vaccine today. Proud to be a medical worker and th
1.34e+18,I've heard from two sources in two parts of the country that the arrival of the COVID vaccines is delayed. #COVID19
1.34e+18,"Feeling very emotional, grateful and lucky to be one of the first people in Worcestershire to receive this vaccine"
1.34e+18,@JackMaxey1 @RealSamFaddis COV-ID) IDENTIFICATION CHIPS SIMILAR TO THE ONES THEY PUT IN DOGS.
1.34e+18,@MajorPatriot COV-ID) IDENTIFICATION CHIPS SIMILAR TO THE ONES THEY PUT IN DOGS.
1.34e+18,@DrTedros @BTS_twt COV-ID) IDENTIFICATION CHIPS SIMILAR TO THE ONES THEY PUT IN DOGS.
1.34e+18,@JustinTrudeau COV-ID) IDENTIFICATION CHIPS SIMILAR TO THE ONES THEY PUT IN DOGS.
1.34e+18,"About 3 million doses of the #PfizerBioNTech COVID #vaccine were set to reach facilities across the US on Monday, m"
1.34e+18,"@SkyNews @BorisJohnson we need it, at least they are talking about it ! #lockdown3 needed ASAP - already seeing a r"
1.34e+18,#NOW #PfizerBioNTech Vaccinations for #COVID19 about to begin here @MUSChealth #chsnews @ABCNews4 https://t.co/DTm9mPzRb8
1.34e+18,INFOGRAPHIC: The #FDA declared the possibility of seven side effects from the #PfizerBioNTech vaccine.
1.34e+18,Excited that @MUSChealth is rolling out the #PfizerBioNTech #CovidVaccine today. It has been amazing to work with s
1.34e+18,#PfizerBioNTech has made this process smooth and easy. At each step of the way. I was able to communicate to the st
1.34e+18,Academic: Pharmacists critical to easing COVID-19 vaccine concerns @OksanaPyzikUCL #CovidVaccine #PfizerBioNTech
1.34e+18,@senatemajldr Thanks to the genius of this immigrant ( Trump &amp; GOP despise)
1.34e+18,@GeoffreyKnapper @RosieBarton Do you not understand the concept of live-tweeting (a #COVID19-related update + press
1.34e+18,Another #COVID19 vaccine coming @US_FDA has released report on #Moderna - Live @ Noon @KIRO7Seattle w/ the first va
1.34e+18,😂😂😂 New strain of #COVID19 #COVID20 #COVID21 #UK #Pfizer #PfizerBioNTech #AstraZeneca #Moderna #vaccination so what
1.34e+18,Staff members at North Memorial Hospital react as doses of the Pfizer-BioNTech #COVID19 vaccine are delivered in Ro
1.34e+18,Assume all are #SecretSpreader post #vaccine?
1.34e+18,I've provided a short summary of the Pfizer-BioNTech publication in the New England Journal of Medicine on the vacc
1.34e+18,20-1 return on his investment into #vaccines 
1.34e+18,EU hopes for #vaccine by Christmas as #EMA regulator moves forward assessment for #PfizerBioNTech's jab to 21 Decem
1.34e+18,Systemic #Reactions Reported within 7 Days after Injection (Dose 2) of #BNT162b2
1.34e+18,COVID-19: New York nurse gets first shots of Coronavirus Vaccine.
1.34e+18,A Polish healthcare worker in the UK has become the first Polish person to be given the vaccine against COVID-19.
1.34e+18,Delighted to be a taxi driver today to take gentleman in early 90's to his GP's for his Covid vaccination (part 1 o
1.34e+18,#UPDATE The EU's medicines regulator the #EMA on Tuesday dramatically advanced the decision day for the
1.34e+18,"Ottawa County and Calhoun County are already preparing to administer their entire first shipment, which includes 97"
1.34e+18,@MAGA_Trump2020 @roguesquadkat @realDonaldTrump Vision of an immigrant (the kind #DiaperDonnie hates)
1.34e+18,Getting ready to go on @BBCWorld to do a segment on the #PfizerBioNTech #CovidVaccine and discuss myths
1.34e+18,#Lebanon is due to sign a contract this week for shipments of the #COVID19 vaccine from #PfizerBioNTech and to obta
1.34e+18,Ready to go... joined by @fordnation  to launch the #CovidVaccine #PfizerBioNTech clinic @uhn - incredible #TeamUHN
1.34e+18,Time to dance &lt;3 #CovidVaccine #PfizerBioNTech #CoronaVaccine #pandemicbegone https://t.co/O2jaQslGkx
1.34e+18,#EMA's Human Medicines Committee and its experts has now been scheduled for 21 December to conclude if possible on
1.34e+18,Meeting to review and possibly approving the BioNTech - Pfizer vaccine for use in Europe has been bumped up to Dec
1.34e+18,@DrTonyLeachon @ralphrecto why this government insisting the #Sinovac where in fact less efficacy and safety - wors
1.34e+18,VIDEO: Elderly patients on the Isle of #Sheppey have become some of the first to be vaccinated against #coronavirus
1.34e+18,I wonder what the hell #EMA members have to do that they cannot meet before Christmas and must wait the 29 Dec. Sur
1.34e+18,Ummmm 😒 isn't @Lorettohospital -the 1st to receive the Covid-19 vaccine- in the black/latino community 🤔😪
1.34e+18,We all are praising who is responsible for the #covid19vaccine  #Trump or Whoever Let's all give credit where credi
1.34e+18,Bravo Anita for your dedication and hard work taking care of seniors in #LTC.
1.34e+18,Dry ice is poured into a box containing the #PfizerBioNTech  #COVID19 vaccine as it is prepared to be shipped at th
1.34e+18,So 🤔 what should we do about the vaccine anyone is taking it 
1.34e+18,"One down...one to go! Excellent vaccination service at the @WorcsAcuteNHS, thank you 💉🦠 #CovidVaccine"
1.34e+18,Vaccinated 
1.34e+18,Celebrity cook and @bakeoff presenter @PrueLeith getting the new #covid vaccine West Oxfordshire today
1.34e+18,It
1.34e+18,"@ANI if the new #vaccine  is similar to #Pfizervaccine , how can a normal cold chain suffice?"
1.34e+18,Interim Clinical Considerations for Use of Pfizer-BioNTech COVID-19 Vaccine #CDC
1.34e+18,A guide to who can safely get the Pfizer/BioNTech Covid-19 vaccine
1.34e+18,Option C Paul. The vaccine is toxic and unsafe. #pmlive @PMOnAir #auspol #AntiVaccine #Covid_19 #SARSCoV2
1.34e+18,First COVID-19 vaccination in New York by Lev Radin #CovidVaccine #BioNTech #Pfizervaccine #PfizerBioNTech https://t.co/alvJpp0UeL
1.34e+18,Each #PfizerBioNTech #COVID19Vaccine vial contains 5 doses - just caught a glimpse of one vial's label on
1.34e+18,#Canada has become the third nation in the world to administer the #PfizerBioNTech vaccine by starting the #COVID19
1.34e+18,Iran just refused to receive #PfizerBioNTech vaccine for #COVID-19! You know why? Just because does NOT have the fa
1.34e+18,@padsbigsis @GrandPcn @DrMandipThiara @jim_reed Thanks Becky
1.34e+18,"13 GP practices in #Leicestershire are among the first to get the #PfizerBioNTech jab, as it starts to be rolled ou"
1.34e+18,GPs in the region will start administering the coronavirus #PfizerBioNTech vaccine today 👇
1.34e+18,@realDonaldTrump @PressSec @bekindhavehope 
1.34e+18,@pash22 @pfizer @ENirenberg 🙏 for sharing @pash22 
1.34e+18,🙏 for sharing @pash22 
1.34e+18,The majority of GPs in England will start delivering the #PfizerBioNTech coronavirus #vaccine to their local commun
1.34e+18,#COVID19 | The #US and #Canada began the vaccination drive against #coronavirus with #PfizerBioNTech doses on Monda
1.34e+18,Why wasn
1.34e+18,"1st in their country #inoculated with #PfizerBioNTech #covid19vacccine. Makes you sing 🎶 ""This is a mann's* world,"
1.34e+18,Take a breath and celebrate what happened today. Democracy won.  Our constitution won. #PfizerBioNTech gave us hope
1.34e+18,First Dose Of COVID-19 Vaccine Given To A Black Nurse In New York https://t.co/NgcpSkRSrg via @YouTube
1.34e+18,Now Bhakts all around the world should also boycott #COVID19Vaccine developed by #PfizerBioNTech.
1.34e+18,"First doses of Coronavirus vaccine administered in Canada following US, and UK"
1.34e+18,"#NSTworld #SandraLindsay, a critical care nurse at the Long Island Jewish Medical Center, received the"
1.34e+18,"'Victory day for science!': US, Canada start mass COVID-19 vaccination drive"
1.34e+18,I wonderer whether other covid vaccine producers inc the Chinese ones are also getting full indemnity from governme
